,proyecto,entidad,sectorial,P2017,C2017,D2017,P2018,C2018,D2018,P2019,C2019,D2019,P2020,C2020,D2020,P2021,C2021,D2021,text
3238,   rehabilitacion  mejoramiento y mantenimiento de la via del pacificocorredor arterial e  tramo santa elenabahia de caraquez,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,34703033.28,57255004.54000001,40125061.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion  mejoramiento y mantenimiento de la via del pacificocorredor arterial e  tramo santa elenabahia de caraquez  sectorial  comunicaciones
3239,   rehabilitacion  mejoramiento y mantenimiento de la via del pacificocorredor arterial e  tramo santa elenabahia de caraquez,  ministerio de transporte y obras publicas,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,44072890.13000001,70006111.83000001,53803868.74000001,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion  mejoramiento y mantenimiento de la via del pacificocorredor arterial e  tramo santa elenabahia de caraquez  sectorial comunicaciones
3240,   rehabilitacion  meses mtto.  meses car.   y   de tababuela  san lorenzo  esmeraldas  pedernales de  k,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion  meses mtto.  meses car.   y   de tababuela  san lorenzo  esmeraldas  pedernales de  k  sectorial  comunicaciones
3241,   rehabilitacion (  meses) mtto (  meses) carre. y de tababela san lorenzo esmeraldas pedernales de  km de lon,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,6489438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion (  meses) mtto (  meses) carre. y de tababela san lorenzo esmeraldas pedernales de  km de lon  sectorial  comunicaciones
3242,   rehabilitacion ( meses)  mantenimiento ( meses)  c. velacruz  chaguarpamba rio pindo de . km. long. ademas,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion ( meses)  mantenimiento ( meses)  c. velacruz  chaguarpamba rio pindo de . km. long. ademas  sectorial  comunicaciones
3243,   rehabilitacion ( meses)  mantenimiento ( meses)  c. velacruz  chaguarpamba rio pindo de . km. long. ademas acceso a olmedo . km. long. y conexion entre olmedo y chaguarpamba (via antigua) de,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,0.0,0.0,1762661.3399999999,6903070.52,1956742.9299999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion ( meses)  mantenimiento ( meses)  c. velacruz  chaguarpamba rio pindo de . km. long. ademas acceso a olmedo . km. long. y conexion entre olmedo y chaguarpamba (via antigua) de  sectorial  comunicaciones
3244,   rehabilitacion ( meses) mtto. ( meses) car. y de tababuela  san lorenzo  esmeraldas  pedernales de  km. de l,  ministerio de transporte y obras publicas,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266069.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion ( meses) mtto. ( meses) car. y de tababuela  san lorenzo  esmeraldas  pedernales de  km. de l  sectorial comunicaciones
3245,   rehabilitacion ( meses) y mantenimiento ( mese,  ministerio de transporte y obras publicas,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion ( meses) y mantenimiento ( mese  sectorial comunicaciones
3246,   rehabilitacion ( meses) y mantenimiento ( meses) carr. puente chiritza  puente cuyabeno de   km. long.  i,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion ( meses) y mantenimiento ( meses) carr. puente chiritza  puente cuyabeno de   km. long.  i  sectorial  comunicaciones
3247,   rehabilitacion ( meses) y mantenimiento ( meses) carr. puente chiritza  puente cuyabeno de  km. long. inc,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,4099647.999999999,5285092.8,4099647.999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion ( meses) y mantenimiento ( meses) carr. puente chiritza  puente cuyabeno de  km. long. inc  sectorial  comunicaciones
3248,   rehabilitacion ( meses) y mantenimiento ( meses) carr. puente chiritza  puente cuyabeno de  km. long. inc,  ministerio de transporte y obras publicas,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,239043.06,3799122.3,239043.06,0.0,1675862.88,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion ( meses) y mantenimiento ( meses) carr. puente chiritza  puente cuyabeno de  km. long. inc  sectorial comunicaciones
3249,   rehabilitacion (meses) mantenimiento (meses) de la via mitad del mundo  la independencia ;,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,5129118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion (meses) mantenimiento (meses) de la via mitad del mundo  la independencia ;  sectorial  comunicaciones
3250,   rehabilitacion balbanera  pallatanga  bucay,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,6518226.359999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion balbanera  pallatanga  bucay  sectorial  comunicaciones
3251,   rehabilitacion c. cumbe  ona tramo : cumbe  la jarata  de   km,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,640235.6,0.0,820952.6,1449061.56,1193101.2000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion c. cumbe  ona tramo : cumbe  la jarata  de   km  sectorial  comunicaciones
3252,   rehabilitacion c. huigra  piedreros,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,294794.73,2241906.9,320836.6699999999,6459270.16,61276728.56,12844791.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion c. huigra  piedreros  sectorial  comunicaciones
3253,   rehabilitacion c. huigra  piedreros,  ministerio de transporte y obras publicas,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,893609.0,4935173.26,893609.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion c. huigra  piedreros  sectorial comunicaciones
3254,   rehabilitacion carretera  portoviejo san placido pichincha   tramo: el rodeo san placido pichincha de  km. long.,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion carretera  portoviejo san placido pichincha   tramo: el rodeo san placido pichincha de  km. long.  sectorial  comunicaciones
3255,   rehabilitacion carretera  portoviejo san placido pichincha  tramo: el rodeo san placido pichincha de  km. long,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,0.0,0.0,161173.13999999998,1076013.4799999997,214897.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion carretera  portoviejo san placido pichincha  tramo: el rodeo san placido pichincha de  km. long  sectorial  comunicaciones
3256,   rehabilitacion carretera  portoviejo san placido pichincha tramo el rodeo san placido pichincha de  km long,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,922839.7499999999,10233638.25,1063225.8499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion carretera  portoviejo san placido pichincha tramo el rodeo san placido pichincha de  km long  sectorial  comunicaciones
3257,   rehabilitacion carretera  portoviejo san placido pichincha tramo el rodeo san placido pichincha de  km long,  ministerio de transporte y obras publicas,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,188608.0,382325.5,242496.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion carretera  portoviejo san placido pichincha tramo el rodeo san placido pichincha de  km long  sectorial comunicaciones
3258,   rehabilitacion de  caminos vecinales con carpeta asfaltica y  puentes de hormigon en varios sitios de la prov,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,2740717.12,25481434.240000002,2740717.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de  caminos vecinales con carpeta asfaltica y  puentes de hormigon en varios sitios de la prov  sectorial  comunicaciones
3259,   rehabilitacion de cerramientos perimetrales en los,  direccion general de aviacion civil,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28384.24,5763534.960000001,264919.56,0.0,0.0,0.0,  direccion general de aviacion civil   rehabilitacion de cerramientos perimetrales en los  sectorial comunicaciones
3260,   rehabilitacion de cerramientos perimetrales en los aeropuertos del pais  fase ii,  direccion general de aviacion civil,  sectorial  comunicaciones,0.0,0.0,0.0,10798.75,51608383.53,100788.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  direccion general de aviacion civil   rehabilitacion de cerramientos perimetrales en los aeropuertos del pais  fase ii  sectorial  comunicaciones
3261,   rehabilitacion de cerramientos perimetrales en los aeropuertos del pais  fase ii,  direccion general de aviacion civil,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,1185947.9,7500226.300000001,1252451.04,0.0,0.0,0.0,394187.52,2347245.8599999994,591281.28,  direccion general de aviacion civil   rehabilitacion de cerramientos perimetrales en los aeropuertos del pais  fase ii  sectorial comunicaciones
3262,   rehabilitacion de cerramientos perimetrales en los aeropuertos del pais fase ii,  direccion general de aviacion civil,  sectorial  comunicaciones,0.0,313725.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  direccion general de aviacion civil   rehabilitacion de cerramientos perimetrales en los aeropuertos del pais fase ii  sectorial  comunicaciones
3263,   rehabilitacion de la av circunvalacion de la ciudad de riobamba  km  construccion,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,2450491.85,2820012.1,2646049.4200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la av circunvalacion de la ciudad de riobamba  km  construccion  sectorial  comunicaciones
3264,   rehabilitacion de la carretera abdn calderon quingue de  km de longitud y mantenimiento periodico del puente sobre el ro la piedra de m ubicados en el cantn muisne de la provincia de esmeralda,  ministerio de transporte y obras publicas,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83796298.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la carretera abdn calderon quingue de  km de longitud y mantenimiento periodico del puente sobre el ro la piedra de m ubicados en el cantn muisne de la provincia de esmeralda  sectorial comunicaciones
3265,   rehabilitacion de la carretera e a baba ubicada en la provincia de los rios,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,2163496.32,4990868.83,2244654.52,1864230.6,4297775.49,2244051.3600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la carretera e a baba ubicada en la provincia de los rios  sectorial  comunicaciones
3266,   rehabilitacion de la carretera e a baba ubicada en la provincia de los rios,  ministerio de transporte y obras publicas,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,333952.64,556062.15,367418.16000000003,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la carretera e a baba ubicada en la provincia de los rios  sectorial comunicaciones
3267,   rehabilitacion de la carretera eje vial  la avanzada saracay.,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,162341.43999999997,1502285.5799999998,162341.43999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la carretera eje vial  la avanzada saracay.  sectorial  comunicaciones
3268,"   rehabilitacion de la carretera manta  manaos, tramo: manta  quevedo, subtramo : fin de variante san sebastia",  ministerio de transporte y obras publicas,  sectorial  comunicaciones,3095907.1999999993,3557899.469999999,3095907.1999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  ministerio de transporte y obras publicas   rehabilitacion de la carretera manta  manaos, tramo: manta  quevedo, subtramo : fin de variante san sebastia  sectorial  comunicaciones"
3269,   rehabilitacion de la carretera puerto ayora    canal de itabaca   de . km   ubicada en la isla santa cruz   prov,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la carretera puerto ayora    canal de itabaca   de . km   ubicada en la isla santa cruz   prov  sectorial  comunicaciones
3270,   rehabilitacion de la carretera puerto baquerizo moreno la galapaguera puerto chino ubicado en la isla san cristobal provincia de galapagos,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,15670812.1,17482089.78,15670812.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la carretera puerto baquerizo moreno la galapaguera puerto chino ubicado en la isla san cristobal provincia de galapagos  sectorial  comunicaciones
3271,   rehabilitacion de la carretera zhud    cochancay    la troncal    el triunfo que incluye los pasos laterales de la,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,2226483.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la carretera zhud    cochancay    la troncal    el triunfo que incluye los pasos laterales de la  sectorial  comunicaciones
3272,   rehabilitacion de la carretera zhud cochancay la troncal el triunfo que incluye los pasos laterales de la troncal y manuel j calle,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,4780730.9,12216968.780000001,4843560.17,0.0,5332159.469999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la carretera zhud cochancay la troncal el triunfo que incluye los pasos laterales de la troncal y manuel j calle  sectorial  comunicaciones
3273,   rehabilitacion de la infraestructura de los sistem,  ministerio de agricultura y ganaderia,  sectorial agropecuario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4530265.149999999,0.0,0.0,0.0,0.0,  ministerio de agricultura y ganaderia   rehabilitacion de la infraestructura de los sistem  sectorial agropecuario
3274,   rehabilitacion de la infraestructura de los sistemas de riego a nivel nacional,  ministerio de agricultura y ganaderia,  sectorial agropecuario,213164.8,522216.77999999997,385071.89999999997,9581511.75,12790732.479999999,9662284.59,223027.6,16784441.549999997,223027.6,226771.18,15013522.26,1360208.68,25245.3,9099626.58,46121.78,  ministerio de agricultura y ganaderia   rehabilitacion de la infraestructura de los sistemas de riego a nivel nacional  sectorial agropecuario
3275,   rehabilitacion de la infraestructura fisica de los centros de desarrollo infantil gerontologicos y centros para personas con,  ministerio de inclusion economica y social,  sectorial bienestar social,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17664.68,0.0,0.0,17204.12,0.0,0.0,60214.42,0.0,  ministerio de inclusion economica y social   rehabilitacion de la infraestructura fisica de los centros de desarrollo infantil gerontologicos y centros para personas con  sectorial bienestar social
3276,   rehabilitacion de la pista  plataforma  nuevo term,  ministerio de transporte y obras publicas,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25774367.54,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la pista  plataforma  nuevo term  sectorial comunicaciones
3277,   rehabilitacion de la pista  plataforma  nuevo terminal torre de control y cerramiento perimetral aeropuerto de ta,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la pista  plataforma  nuevo terminal torre de control y cerramiento perimetral aeropuerto de ta  sectorial  comunicaciones
3278,   rehabilitacion de la pista plataforma nuevo terminal torre de control y cerramiento perimetral del aeropuerto de taisha provincia de morona santiago,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,5663008.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la pista plataforma nuevo terminal torre de control y cerramiento perimetral del aeropuerto de taisha provincia de morona santiago  sectorial  comunicaciones
3279,   rehabilitacion de la via de acceso al hospital de monte sinai,  ministerio de transporte y obras publicas,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122906165.68999997,0.0,137939.25,132557091.40999997,137939.25,  ministerio de transporte y obras publicas   rehabilitacion de la via de acceso al hospital de monte sinai  sectorial comunicaciones
3280,   rehabilitacion de la via e tramo playas  posorja de una longitud de  kms y del by pass de la via playas,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,3930300.12,6152109.1,3930300.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la via e tramo playas  posorja de una longitud de  kms y del by pass de la via playas  sectorial  comunicaciones
3281,   rehabilitacion de la via e tramo playas  posorja de una longitud de  kms y del by pass de la via playas posorja de una longitud de  kms ubicado en la provincia del guayas,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,0.0,0.0,3983473.31,9281458.7,4978034.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la via e tramo playas  posorja de una longitud de  kms y del by pass de la via playas posorja de una longitud de  kms ubicado en la provincia del guayas  sectorial  comunicaciones
3282,   rehabilitacion de la via e tramo playas  posorja de una longitud de  kms y del by pass de la via playas posorja de una longitud de  kms ubicado en la provincia del guayas,  ministerio de transporte y obras publicas,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,2217023.83,4275832.88,2554356.51,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la via e tramo playas  posorja de una longitud de  kms y del by pass de la via playas posorja de una longitud de  kms ubicado en la provincia del guayas  sectorial comunicaciones
3283,   rehabilitacion de la via guamote  socavon con una longitud de . km,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,1098951.26,1517244.96,1196031.76,0.0,2245046.7600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la via guamote  socavon con una longitud de . km  sectorial  comunicaciones
3284,   rehabilitacion de la via latacunga  la mana,  ministerio de transporte y obras publicas,  sectorial  comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion de la via latacunga  la mana  sectorial  comunicaciones
3285,   rehabilitacion de radio ciudadana,  presidencia de la republica,  sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,1064760.3599999999,4512454.28,1092721.44,0.0,0.0,0.0,0.0,0.0,0.0,  presidencia de la republica   rehabilitacion de radio ciudadana  sectorial administrativo
3286,   rehabilitacion de radio ciudadana con cobertura en ecuador continental en frecuencia am,  presidencia de la republica,  sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  presidencia de la republica   rehabilitacion de radio ciudadana con cobertura en ecuador continental en frecuencia am  sectorial administrativo
3287,   rehabilitacion de radio ciudadana con cobertura en ecuador continental en frecuencia am,  secretaria nacional de comunicacion,  sectorial administrativo,5065147.34,9181857.94,5446716.790000001,1636277.9,5629376.139999999,1651861.0399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  secretaria nacional de comunicacion   rehabilitacion de radio ciudadana con cobertura en ecuador continental en frecuencia am  sectorial administrativo
3288,   rehabilitacion de seis sistemas de riego en la provincia de loja,  ministerio del ambiente y agua,  sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ministerio del ambiente y agua   rehabilitacion de seis sistemas de riego en la provincia de loja  sectorial ambiente
3289,   rehabilitacion del anillo vial del canton salcedo,  ministerio de transporte y obras publicas,  sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19149717.75,0.0,0.0,0.0,0.0,  ministerio de transporte y obras publicas   rehabilitacion del anillo vial del canton salcedo  sectorial comunicaciones
