id,proyecto,entidad,sectorial,C2017,D2017,C2018,D2018,C2019,D2019,C2020,D2020,C2021,D2021,ctotal,dtotal
P108S03E038,mejoramiento de los servicios sociales para garantizar una vida digna para todas y todos - servicios sociales di,secretaria tecnica del plan toda una vida,sectorial administrativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1090S17E520,reconstruccion y mantenimiento de la via mendez - san jose de morona,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1091S17E520,rectificacion mejoramiento y mantenimiento de la c. variante limon - plan de milagro y construccion de ptes. sob,ministerio de transporte y obras publicas,sectorial comunicaciones,2219.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219.91,0.0
P1092S17E520,rehabilitacion -7 meses- mtto. -48 meses- car. y de tababuela - san lorenzo - esmeraldas - pedernales de 424 k,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1093S17E520,reconstruccion y mantenimiento de la via tres marias -estero canaveral baba y paso lateral de baba incluido constr,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1094S17E520,rehabilitacion carretera portoviejo san placido pichincha tramo: el rodeo san placido pichincha de 89 km. long.,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1095S17E520,rectificacion y mejoramiento mantenimiento de la carretera variante limon-plan de milagro,ministerio de transporte y obras publicas,sectorial comunicaciones,43953.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43953.52,0.0
P1096S17E520,rehabilitacion y mejoramiento -24 meses- mtto -48 meses- carretera de la via del pacifico corredor arterial e-15,ministerio de transporte y obras publicas,sectorial comunicaciones,13590268.090000002,13320873.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13590268.090000002,13320873.31
P1097S17E520,construccion paso lateral de yantzaza,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1098S17E520,mantenimiento carretera pedernales- san vicente -rehabilitacion y mantenimiento carretera pedernales san vicente c,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1099S17E520,sto. domingo-babahoyo-jujan,ministerio de transporte y obras publicas,sectorial comunicaciones,22056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22056.0,0.0
P109S03E038,apoyo a la construccion de la propuesta ecuatoriana de seguridad social para cumplir con el mandato constitucional de universalizacion,secretaria tecnica del plan toda una vida,sectorial administrativo,39648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39648.0,0.0
P10S00E996,proyecto de pequena mineria rio huambuno,ingresos y transferencias,sectorial tesoro nacional,54971.58,14126.5,124400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179371.58000000002,14126.5
P1100S17E520,construccion del puente garrapal long=30 m. ubicado en la carretera julio andrade la bonita,ministerio de transporte y obras publicas,sectorial comunicaciones,68456.0,0.0,0.0,0.0,315564.3,0.0,0.0,0.0,0.0,0.0,384020.3,0.0
P1101S17E520,construccion - rehabiltiacion y fiscalizacion de la via cuatro esquinas salinas,ministerio de transporte y obras publicas,sectorial comunicaciones,346375.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346375.36,0.0
P1102S17E520,puente bahia en el estuario rio chone,ministerio de transporte y obras publicas,sectorial comunicaciones,3831912.57,0.0,45873990.24000001,33510193.140000008,0.0,0.0,0.0,0.0,0.0,0.0,49705902.81000001,33510193.140000008
P1103S17E520,construccion mantenimiento y fiscalizacion de la c. guanujo - echeandia incluye puentes salinas y charquiyacu.,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1104S17E520,construccion y fiscalizacion para la rectificacion de la via chimbo-el cristal(torneado),ministerio de transporte y obras publicas,sectorial comunicaciones,10299774.159999998,3271552.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10299774.159999998,3271552.82
P1105S17E520,rehabilitacion y mantenimiento de las carreteras san pedro la bendita el cisne y guayabal san pedro la bendi,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1106S17E520,reconstruccion y mantenimiento de la c. riobamba - cebadas,ministerio de transporte y obras publicas,sectorial comunicaciones,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0
P1107S17E520,fiscalizacion de obra publica contratada,ministerio de transporte y obras publicas,sectorial comunicaciones,26064938.869999994,9811144.26,0.0,0.0,3749679.96,434220.79,0.0,0.0,0.0,0.0,29814618.829999994,10245365.049999999
P1108S17E520,rehabilitacion (24 meses) mantenimiento (48 meses) c. velacruz chaguarpamba rio pindo de 62.5 km. long. ademas,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1109S17E520,construccion del puente sobre el rio tigre,ministerio de transporte y obras publicas,sectorial comunicaciones,6428470.109999999,360939.60000000003,0.0,0.0,1627154.67,356648.69999999995,0.0,0.0,0.0,0.0,8055624.779999999,717588.3
P110S03E038,estrategia nacional intersectorial de habitos de vida saludables,secretaria tecnica del plan toda una vida,sectorial administrativo,1646.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.18,0.0
P1110S17E520,terminacion (24 meses) y mtto (48 meses) de carretera concordia-puerto nuevo long. 31 21 km. incluye constru. pu,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1111S17E520,construccion del puente sobre el rio aguarico 1,ministerio de transporte y obras publicas,sectorial comunicaciones,67869183.04,29413903.800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67869183.04,29413903.800000004
P1112S17E520,rehabilitacion y mantenimiento de la carretera chone-canuto-calceta-junin-pimpiguasi incluye paso lateral de juni,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1113S17E520,rehabilitacion y mantenimiento carretera suma - pedernales de 90 km.,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1114S17E520,construccion del puente siete veces long= 25 m ubicado en la carretera julio andrade la bonita,ministerio de transporte y obras publicas,sectorial comunicaciones,57046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57046.0,0.0
P1115S17E520,rehabilitacion mejoramiento y mantenimiento de la via del pacifico-corredor arterial e-15 tramo santa elena-bahia de caraquez,ministerio de transporte y obras publicas,sectorial comunicaciones,57255004.54000001,40125061.43,0.0,0.0,70006111.83000001,53803868.74000001,0.0,0.0,0.0,0.0,127261116.37000002,93928930.17000002
P1116S17E520,construccion del puente la fama long= 30 m ubicado en la carretera julio andrade la bonita,ministerio de transporte y obras publicas,sectorial comunicaciones,4255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4255.0,0.0
P1117S17E520,expropiaciones e indemnizaciones varias carreteras,ministerio de transporte y obras publicas,sectorial comunicaciones,32435267.440000005,4879886.1,0.0,0.0,35893221.97,8952133.91,0.0,0.0,0.0,0.0,68328489.41,13832020.01
P1118S17E520,rehabilitacion carretera portoviejo san placido pichincha tramo el rodeo san placido pichincha de 89 km long,ministerio de transporte y obras publicas,sectorial comunicaciones,10233638.25,1063225.8499999999,0.0,0.0,382325.5,242496.0,0.0,0.0,0.0,0.0,10615963.75,1305721.8499999999
P1119S17E520,terminos de referencia para la carretera pelileo-banos-puyo incluye paso lateral de mera y shell,ministerio de transporte y obras publicas,sectorial comunicaciones,19706951.999999996,361144.36,14161910.499999998,2774294.4,5404886.51,1776658.2,0.0,0.0,4727783.25,3915604.29,44001532.25999999,8827701.25
P111S03E038,proyecto emblematico accion nutricion,secretaria tecnica ecuador crece sin desnutricion infantil,sectorial administrativo,1441343.6099999999,554019.59,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,1441343.71,554019.64
P1120S17E520,rehabilit.36 mes.y mntto. 24 mes.c.vilcabamba bellavista zumba la balsa tr.vilcabamba yanga0 valladolid palanda be,ministerio de transporte y obras publicas,sectorial comunicaciones,94959.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94959.41,0.0
P1121S17E520,reconstruccion y mantenimiento (48 meses) carretera rio pindo - amaluza - jimbura - el refugio.- (incluye la fi,ministerio de transporte y obras publicas,sectorial comunicaciones,8928104.76,0.0,13345839.809999999,11878116.17,0.0,0.0,0.0,0.0,0.0,0.0,22273944.57,11878116.17
P1122S17E520,estudios de la carretera manta-manaos tramo: manta - quevedo sub- tramo 1: manta puente mejia san gabriel fin var,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1123S17E520,"fiscalizacion rehabilitacion y mantenimiento de la carretera puente rio pindo-balsas-zaracay, tramo uno: puente ri",ministerio de transporte y obras publicas,sectorial comunicaciones,5815690.640000001,5340715.840000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5815690.640000001,5340715.840000001
P1124S17E520,fase ii velacruz chahuarpamba y acceso a olmedo rio pindo,ministerio de transporte y obras publicas,sectorial comunicaciones,17140922.259999998,6498958.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17140922.259999998,6498958.1
P1125S17E520,el tambo - ingapirca-honorato vazquez-canar 25 km,ministerio de transporte y obras publicas,sectorial comunicaciones,9203294.75,3015340.54,0.0,0.0,1977114.5599999998,0.0,0.0,0.0,0.0,0.0,11180409.31,3015340.54
P1126S17E520,terminos de referencia para contratar los estudios de factibilidad impacto ambiental e ingenieria definitivos,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1127S17E520,rehabilitacion c. cumbe - ona tramo 1: cumbe - la jarata de 40 60 km,ministerio de transporte y obras publicas,sectorial comunicaciones,640235.6,0.0,1449061.56,1193101.2000000002,0.0,0.0,0.0,0.0,0.0,0.0,2089297.1600000001,1193101.2000000002
P1128S17E520,estudios de factibilidad impactos ambientales e ingenieria definitivos del anillo vial de lago agrio con una lon,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1129S17E520,fase ii ona loja tramo 1 y cumbe ona tramo 2,ministerio de transporte y obras publicas,sectorial comunicaciones,1091131.2000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091131.2000000002,0.0
P112S03E038,red intersectorial de servicios sociales,secretaria tecnica del plan toda una vida,sectorial administrativo,2114416.29,1065155.53,715776.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2830192.83,1065155.53
P1130S17E520,construccion y mantenimiento carretera selva alegre-quininde t.selva alegre-saguangal,ministerio de transporte y obras publicas,sectorial comunicaciones,2622366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2622366.0,0.0
P1131S17E520,estudios para la reconstrucccion y mejoramiento de la carretera julio andrade-el carmelo-el playon-santa barbara-l,ministerio de transporte y obras publicas,sectorial comunicaciones,976491.6000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976491.6000000001,0.0
P1132S17E520,rehabilitacion reconstruccion y ampliacion a cuatro carriles de las vias montecristi-la pita-guayabal-jipijapa-colimes de pa,ministerio de transporte y obras publicas,sectorial comunicaciones,69169.08,34584.72,393360.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462529.16000000003,34584.72
P1133S17E520,actualizacion de los estudios fondo vial grupo 1,ministerio de transporte y obras publicas,sectorial comunicaciones,797182.3200000001,452450.31999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797182.3200000001,452450.31999999995
P1134S17E520,estudio definitivo para la carretera ambato-pasa-el corazon tramo 1-ambato-pasa limite provincial (tungurahua-coto,ministerio de transporte y obras publicas,sectorial comunicaciones,1301472.0,216912.0,607651.7000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909123.7000000002,216912.0
P1135S17E520,"complementacion de los estudios de factibilidad, impactos ambientales e ingenieria definitivos realizados por la asociacion cal & mayor arias y villagomez e inextec cia. ltda. en la rehabilitacion de",ministerio de transporte y obras publicas,sectorial comunicaciones,1787992.3800000001,973351.8600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787992.3800000001,973351.8600000001
P1136S17E520,construccion de la via pumallacta-sevilla - construccion,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1137S17E520,rehabilitacion y mejoramiento de la via santa ana-poza honda de 27 kms de longitud ubicado en la provincia de,ministerio de transporte y obras publicas,sectorial comunicaciones,37525.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37525.24,0.0
P1138S17E520,estudios de trafico impactos ambientales e ingenieria definitivos rectificacion mejoramiento c/. maldonado-chical,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1139S17E520,puente sobre el rio huataraco,ministerio de transporte y obras publicas,sectorial comunicaciones,853565.16,711301.8999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853565.16,711301.8999999999
P113S03E038,plan toda una vida,secretaria tecnica ecuador crece sin desnutricion infantil,sectorial administrativo,20422866.28,517024.10000000003,110460381.02000001,30561108.26,80883780.89000002,35853011.019999996,80488259.74000001,27731868.45,12435492.34,5946397.819999998,304690780.27000004,100609409.64999999
P113S06E070,plan toda una vida,ministerio de defensa nacional,sectorial defensa nacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P113S10E280,plan toda una vida,ministerio de inclusion economica y social,sectorial bienestar social,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85242.4,85242.4,85242.4,85242.4
P1140S17E520,ampliacion acceso a manta (ampliacion rehabilitacion (7 meses) y mantenimiento. (48 meses) acceso a manta de 8 4,ministerio de transporte y obras publicas,sectorial comunicaciones,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0
P1141S17E520,construccion del puente guango via papallacta-baeza,ministerio de transporte y obras publicas,sectorial comunicaciones,2278990.79,3943.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278990.79,3943.59
P1142S17E520,estudios definitivos para los puentes: huigra sobre el rio chanchan l= 40 m quebrada panama l= 50 m y puente sobr,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1143S17E520,reconstruccion y mantenimiento. por dos anos de la via entrada a pambilar-la crespa-flavio alfaro tr: 1 km.39+227-,ministerio de transporte y obras publicas,sectorial comunicaciones,22655436.550000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22655436.550000004,0.0
P1144S17E520,carretera: san clemente-san jacinto-puente rio portoviejo-las gilses-crucita-entrada base naval-jaramijo-manta.,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1145S17E520,estudio definitivo del puente guamani,ministerio de transporte y obras publicas,sectorial comunicaciones,169817.32,107887.67999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169817.32,107887.67999999996
P1146S17E520,rehabilitacion y ampliacion de la carretera briceno-la union-san isidro de 48 03 kms de longitud ubicado en l,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1147S17E520,construccion y fiscalizacion del puente sobre el rio pajan en la poblacion de guale ubicado en la provincia de,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1148S17E520,reconstruccion y mantenimiento de la via chone - flavio alfaro de 50.65 km. incluido la construccion paso lateral de flavio alfaro y puente bejuco y garrapata,ministerio de transporte y obras publicas,sectorial comunicaciones,92427.62999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92427.62999999999,0.0
P1149S17E520,terminacion y mantenimiento de la carretera zhud-biblian de 54 km,ministerio de transporte y obras publicas,sectorial comunicaciones,22161600.0,0.0,8422141.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30583741.2,0.0
P114S03E038,remodelacion adecuacion y equipamiento del edificio dante para el ministerio de coordinacion de desarrollo social,secretaria tecnica del plan toda una vida,sectorial administrativo,1405524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405524.0,0.0
P1150S17E520,construccion del puente oso long=30 m. ubicado en la carretera julio andrade la bonita,ministerio de transporte y obras publicas,sectorial comunicaciones,297314.76999999996,0.0,0.0,0.0,312189.36,0.0,0.0,0.0,0.0,0.0,609504.1299999999,0.0
P1151S17E520,"construccion del puente sobre el rio napo, ubicado en el camino vecinal coca - auca - tiwino",ministerio de transporte y obras publicas,sectorial comunicaciones,2483992.5600000005,2432852.0900000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2483992.5600000005,2432852.0900000003
P1152S17E520,rehabilitacion (18 meses) y mantenimiento (48 meses) carr. puente chiritza - puente cuyabeno de 44 536 km. long. i,ministerio de transporte y obras publicas,sectorial comunicaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1153S17E520,"rehabilitacion de la carretera manta - manaos, tramo: manta - quevedo, subtramo 2: fin de variante san sebastia",ministerio de transporte y obras publicas,sectorial comunicaciones,3557899.469999999,3095907.1999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3557899.469999999,3095907.1999999993
